time,ecu,signal,value,fault
2026-03-17T16:56:43.702523,0x300,accel_pedal,29.47,OK
2026-03-17T16:56:43.713652,0x100,wheel_speed,60.07,OK
2026-03-17T16:56:43.713712,0x200,brake_pressure,-1.52,OUT_OF_RANGE
2026-03-17T16:56:43.713827,0x300,accel_pedal,29.0,OK
2026-03-17T16:56:43.726372,0x100,wheel_speed,61.3,OK
2026-03-17T16:56:43.726437,0x200,brake_pressure,1.54,OK
2026-03-17T16:56:43.726459,0x300,accel_pedal,31.9,OK
2026-03-17T16:56:43.739141,0x100,wheel_speed,64.21,OK
2026-03-17T16:56:43.739190,0x200,brake_pressure,0.12,OK
2026-03-17T16:56:43.739205,0x300,accel_pedal,29.31,OK
2026-03-17T16:56:43.751890,0x100,wheel_speed,55.3,OK
2026-03-17T16:56:43.751939,0x200,brake_pressure,-1.69,OUT_OF_RANGE
2026-03-17T16:56:43.752059,0x300,accel_pedal,29.22,OK
2026-03-17T16:56:43.764585,0x100,wheel_speed,59.4,OK
2026-03-17T16:56:43.764642,0x200,brake_pressure,0.75,OK
2026-03-17T16:56:43.764662,0x300,accel_pedal,30.46,OK
2026-03-17T16:56:43.777295,0x100,wheel_speed,58.86,OK
2026-03-17T16:56:43.777332,0x200,brake_pressure,-1.13,OUT_OF_RANGE
2026-03-17T16:56:43.777443,0x300,accel_pedal,30.87,OK
2026-03-17T16:56:43.788454,0x100,wheel_speed,61.07,OK
2026-03-17T16:56:43.788506,0x200,brake_pressure,0.33,OK
2026-03-17T16:56:43.788528,0x300,accel_pedal,29.19,OK
2026-03-17T16:56:43.801419,0x100,wheel_speed,58.86,OK
2026-03-17T16:56:43.801500,0x200,brake_pressure,-1.82,OUT_OF_RANGE
2026-03-17T16:56:43.801615,0x300,accel_pedal,28.44,OK
2026-03-17T16:56:43.814224,0x100,wheel_speed,64.0,OK
2026-03-17T16:56:43.814280,0x200,brake_pressure,-1.57,OUT_OF_RANGE
2026-03-17T16:56:43.814375,0x300,accel_pedal,30.1,OK
2026-03-17T16:56:43.827000,0x100,wheel_speed,58.0,OK
2026-03-17T16:56:43.827044,0x200,brake_pressure,0.95,OK
2026-03-17T16:56:43.827065,0x300,accel_pedal,28.45,OK
2026-03-17T16:56:43.839697,0x100,wheel_speed,62.35,OK
2026-03-17T16:56:43.839731,0x200,brake_pressure,-1.32,OUT_OF_RANGE
2026-03-17T16:56:43.839812,0x300,accel_pedal,29.25,OK
2026-03-17T16:56:43.852534,0x100,wheel_speed,57.6,OK
2026-03-17T16:56:43.852595,0x200,brake_pressure,-1.34,OUT_OF_RANGE
2026-03-17T16:56:43.852702,0x300,accel_pedal,29.12,OK
2026-03-17T16:56:43.865394,0x100,wheel_speed,64.9,OK
2026-03-17T16:56:43.865453,0x200,brake_pressure,-0.25,OUT_OF_RANGE
2026-03-17T16:56:43.865561,0x300,accel_pedal,28.35,OK
2026-03-17T16:56:43.878250,0x100,wheel_speed,59.19,OK
2026-03-17T16:56:43.878301,0x200,brake_pressure,0.87,OK
2026-03-17T16:56:43.878322,0x300,accel_pedal,27.07,OK
2026-03-17T16:56:43.888948,0x100,wheel_speed,55.93,OK
2026-03-17T16:56:43.888989,0x200,brake_pressure,1.75,OK
2026-03-17T16:56:43.889000,0x300,accel_pedal,31.94,OK
2026-03-17T16:56:43.901410,0x100,wheel_speed,57.02,OK
2026-03-17T16:56:43.901475,0x200,brake_pressure,0.61,OK
2026-03-17T16:56:43.901497,0x300,accel_pedal,27.39,OK
2026-03-17T16:56:43.914226,0x100,wheel_speed,56.13,OK
2026-03-17T16:56:43.914275,0x200,brake_pressure,1.15,OK
2026-03-17T16:56:43.914295,0x300,accel_pedal,27.51,OK
2026-03-17T16:56:43.926793,0x100,wheel_speed,55.52,OK
2026-03-17T16:56:43.926839,0x200,brake_pressure,0.9,OK
2026-03-17T16:56:43.926862,0x300,accel_pedal,27.72,OK
2026-03-17T16:56:43.939569,0x100,wheel_speed,61.67,OK
2026-03-17T16:56:43.939624,0x200,brake_pressure,-0.91,OUT_OF_RANGE
2026-03-17T16:56:43.939753,0x300,accel_pedal,27.7,OK
2026-03-17T16:56:43.951340,0x100,wheel_speed,60.68,OK
2026-03-17T16:56:43.951387,0x200,brake_pressure,-1.61,OUT_OF_RANGE
2026-03-17T16:56:43.951483,0x300,accel_pedal,29.28,OK
2026-03-17T16:56:43.964167,0x100,wheel_speed,63.25,OK
2026-03-17T16:56:43.964217,0x200,brake_pressure,-0.29,OUT_OF_RANGE
2026-03-17T16:56:43.964315,0x300,accel_pedal,28.69,OK
2026-03-17T16:56:43.976919,0x100,wheel_speed,59.67,OK
2026-03-17T16:56:43.976953,0x200,brake_pressure,-1.88,OUT_OF_RANGE
2026-03-17T16:56:43.977014,0x300,accel_pedal,27.23,OK
2026-03-17T16:56:43.989725,0x100,wheel_speed,58.05,OK
2026-03-17T16:56:43.989784,0x200,brake_pressure,0.13,OK
2026-03-17T16:56:43.989804,0x300,accel_pedal,30.36,OK
2026-03-17T16:56:44.002337,0x100,wheel_speed,62.18,OK
2026-03-17T16:56:44.002390,0x200,brake_pressure,0.52,OK
2026-03-17T16:56:44.002407,0x300,accel_pedal,29.63,OK
2026-03-17T16:56:44.015191,0x100,wheel_speed,62.69,OK
2026-03-17T16:56:44.015248,0x200,brake_pressure,-1.31,OUT_OF_RANGE
2026-03-17T16:56:44.015362,0x300,accel_pedal,30.61,OK
2026-03-17T16:56:44.026806,0x100,wheel_speed,58.19,OK
2026-03-17T16:56:44.026850,0x200,brake_pressure,-1.73,OUT_OF_RANGE
2026-03-17T16:56:44.026928,0x300,accel_pedal,28.78,OK
2026-03-17T16:56:44.039607,0x100,wheel_speed,62.38,OK
2026-03-17T16:56:44.039660,0x200,brake_pressure,0.43,OK
2026-03-17T16:56:44.039671,0x300,accel_pedal,29.28,OK
2026-03-17T16:56:44.051387,0x100,wheel_speed,60.86,OK
2026-03-17T16:56:44.051435,0x200,brake_pressure,-0.79,OUT_OF_RANGE
2026-03-17T16:56:44.051522,0x300,accel_pedal,27.78,OK
2026-03-17T16:56:44.064218,0x100,wheel_speed,61.2,OK
2026-03-17T16:56:44.064270,0x200,brake_pressure,1.52,OK
2026-03-17T16:56:44.064285,0x300,accel_pedal,31.17,OK
2026-03-17T16:56:44.076945,0x100,wheel_speed,57.32,OK
2026-03-17T16:56:44.076992,0x200,brake_pressure,0.46,OK
2026-03-17T16:56:44.077012,0x300,accel_pedal,30.6,OK
2026-03-17T16:56:44.089780,0x100,wheel_speed,58.35,OK
2026-03-17T16:56:44.089830,0x200,brake_pressure,1.92,OK
2026-03-17T16:56:44.089851,0x300,accel_pedal,29.83,OK
2026-03-17T16:56:44.101666,0x100,wheel_speed,64.86,OK
2026-03-17T16:56:44.101718,0x200,brake_pressure,-0.4,OUT_OF_RANGE
2026-03-17T16:56:44.101792,0x300,accel_pedal,29.94,OK
2026-03-17T16:56:44.114132,0x100,wheel_speed,60.28,OK
2026-03-17T16:56:44.114165,0x200,brake_pressure,1.87,OK
2026-03-17T16:56:44.114177,0x300,accel_pedal,31.91,OK
2026-03-17T16:56:44.126664,0x100,wheel_speed,63.25,OK
2026-03-17T16:56:44.126692,0x200,brake_pressure,-0.37,OUT_OF_RANGE
2026-03-17T16:56:44.126766,0x300,accel_pedal,30.38,OK
2026-03-17T16:56:44.139394,0x100,wheel_speed,61.45,OK
2026-03-17T16:56:44.139429,0x200,brake_pressure,-0.85,OUT_OF_RANGE
2026-03-17T16:56:44.139497,0x300,accel_pedal,31.05,OK
2026-03-17T16:56:44.151338,0x100,wheel_speed,59.41,OK
2026-03-17T16:56:44.151380,0x200,brake_pressure,-1.42,OUT_OF_RANGE
2026-03-17T16:56:44.151455,0x300,accel_pedal,30.7,OK
2026-03-17T16:56:44.164075,0x100,wheel_speed,57.68,OK
2026-03-17T16:56:44.164120,0x200,brake_pressure,-0.47,OUT_OF_RANGE
2026-03-17T16:56:44.164202,0x300,accel_pedal,30.45,OK
2026-03-17T16:56:44.176782,0x100,wheel_speed,61.27,OK
2026-03-17T16:56:44.176824,0x200,brake_pressure,1.59,OK
2026-03-17T16:56:44.176844,0x300,accel_pedal,32.95,OK
2026-03-17T16:56:44.189557,0x100,wheel_speed,61.5,OK
2026-03-17T16:56:44.189603,0x200,brake_pressure,0.82,OK
2026-03-17T16:56:44.189618,0x300,accel_pedal,29.27,OK
2026-03-17T16:56:44.202440,0x100,wheel_speed,63.01,OK
2026-03-17T16:56:44.202483,0x200,brake_pressure,0.63,OK
2026-03-17T16:56:44.202502,0x300,accel_pedal,28.67,OK
2026-03-17T16:56:44.215132,0x100,wheel_speed,57.5,OK
2026-03-17T16:56:44.215162,0x200,brake_pressure,0.51,OK
2026-03-17T16:56:44.215179,0x300,accel_pedal,27.24,OK
2026-03-17T16:56:44.228405,0x100,wheel_speed,55.9,OK
2026-03-17T16:56:44.228440,0x200,brake_pressure,0.59,OK
2026-03-17T16:56:44.228458,0x300,accel_pedal,27.97,OK
2026-03-17T16:56:44.240749,0x100,wheel_speed,55.08,OK
2026-03-17T16:56:44.240788,0x200,brake_pressure,-1.86,OUT_OF_RANGE
2026-03-17T16:56:44.240895,0x300,accel_pedal,31.19,OK
2026-03-17T16:56:44.252294,0x100,wheel_speed,58.68,OK
2026-03-17T16:56:44.252332,0x200,brake_pressure,1.8,OK
2026-03-17T16:56:44.252356,0x300,accel_pedal,28.93,OK
2026-03-17T16:56:44.265083,0x100,wheel_speed,57.11,OK
2026-03-17T16:56:44.265133,0x200,brake_pressure,-1.37,OUT_OF_RANGE
2026-03-17T16:56:44.265236,0x300,accel_pedal,29.63,OK
2026-03-17T16:56:44.276248,0x100,wheel_speed,55.2,OK
2026-03-17T16:56:44.276281,0x200,brake_pressure,-0.5,OUT_OF_RANGE
2026-03-17T16:56:44.276399,0x300,accel_pedal,32.39,OK
2026-03-17T16:56:44.288891,0x100,wheel_speed,59.27,OK
2026-03-17T16:56:44.288911,0x200,brake_pressure,1.89,OK
2026-03-17T16:56:44.288919,0x300,accel_pedal,29.87,OK
2026-03-17T16:56:44.301644,0x100,wheel_speed,59.39,OK
2026-03-17T16:56:44.301676,0x200,brake_pressure,1.48,OK
2026-03-17T16:56:44.301688,0x300,accel_pedal,28.74,OK
2026-03-17T16:56:44.314312,0x100,wheel_speed,64.61,OK
2026-03-17T16:56:44.314342,0x200,brake_pressure,-0.1,OUT_OF_RANGE
2026-03-17T16:56:44.314427,0x300,accel_pedal,30.02,OK
2026-03-17T16:56:44.326955,0x100,wheel_speed,57.84,OK
2026-03-17T16:56:44.326983,0x200,brake_pressure,1.32,OK
2026-03-17T16:56:44.326998,0x300,accel_pedal,27.25,OK
2026-03-17T16:56:44.338390,0x100,wheel_speed,61.29,OK
2026-03-17T16:56:44.338440,0x200,brake_pressure,-0.06,OUT_OF_RANGE
2026-03-17T16:56:44.338556,0x300,accel_pedal,27.64,OK
2026-03-17T16:56:44.349237,0x100,wheel_speed,64.23,OK
2026-03-17T16:56:44.349271,0x200,brake_pressure,-1.01,OUT_OF_RANGE
2026-03-17T16:56:44.349346,0x300,accel_pedal,27.29,OK
2026-03-17T16:56:44.362049,0x100,wheel_speed,60.18,OK
2026-03-17T16:56:44.362096,0x200,brake_pressure,-0.61,OUT_OF_RANGE
2026-03-17T16:56:44.362185,0x300,accel_pedal,27.95,OK
2026-03-17T16:56:44.374839,0x100,wheel_speed,59.36,OK
2026-03-17T16:56:44.374893,0x200,brake_pressure,-1.31,OUT_OF_RANGE
2026-03-17T16:56:44.374997,0x300,accel_pedal,31.59,OK
2026-03-17T16:56:44.385666,0x100,wheel_speed,58.45,OK
2026-03-17T16:56:44.385710,0x200,brake_pressure,-0.85,OUT_OF_RANGE
2026-03-17T16:56:44.385797,0x300,accel_pedal,30.91,OK
2026-03-17T16:56:44.398553,0x100,wheel_speed,60.96,OK
2026-03-17T16:56:44.398674,0x200,brake_pressure,-1.48,OUT_OF_RANGE
2026-03-17T16:56:44.398857,0x300,accel_pedal,27.78,OK
2026-03-17T16:56:44.411265,0x100,wheel_speed,63.51,OK
2026-03-17T16:56:44.411307,0x200,brake_pressure,0.35,OK
2026-03-17T16:56:44.411326,0x300,accel_pedal,31.97,OK
2026-03-17T16:56:44.424025,0x100,wheel_speed,59.79,OK
2026-03-17T16:56:44.424067,0x200,brake_pressure,0.61,OK
2026-03-17T16:56:44.424087,0x300,accel_pedal,32.66,OK
2026-03-17T16:56:44.435693,0x100,wheel_speed,58.5,OK
2026-03-17T16:56:44.435733,0x200,brake_pressure,-0.35,OUT_OF_RANGE
2026-03-17T16:56:44.435834,0x300,accel_pedal,31.52,OK
2026-03-17T16:56:44.448591,0x100,wheel_speed,55.52,OK
2026-03-17T16:56:44.448641,0x200,brake_pressure,-0.36,OUT_OF_RANGE
2026-03-17T16:56:44.448726,0x300,accel_pedal,29.04,OK
2026-03-17T16:56:44.459224,0x100,wheel_speed,57.74,OK
2026-03-17T16:56:44.459271,0x200,brake_pressure,0.1,OK
2026-03-17T16:56:44.459291,0x300,accel_pedal,32.97,OK
2026-03-17T16:56:44.472016,0x100,wheel_speed,60.88,OK
2026-03-17T16:56:44.472060,0x200,brake_pressure,-0.76,OUT_OF_RANGE
2026-03-17T16:56:44.472169,0x300,accel_pedal,30.09,OK
2026-03-17T16:56:44.484849,0x100,wheel_speed,62.33,OK
2026-03-17T16:56:44.484905,0x200,brake_pressure,1.83,OK
2026-03-17T16:56:44.484927,0x300,accel_pedal,30.78,OK
2026-03-17T16:56:44.497836,0x100,wheel_speed,60.29,OK
2026-03-17T16:56:44.497896,0x200,brake_pressure,1.14,OK
2026-03-17T16:56:44.497921,0x300,accel_pedal,32.07,OK
2026-03-17T16:56:44.510588,0x100,wheel_speed,64.76,OK
2026-03-17T16:56:44.510640,0x200,brake_pressure,-1.72,OUT_OF_RANGE
2026-03-17T16:56:44.510753,0x300,accel_pedal,29.63,OK
2026-03-17T16:56:44.522666,0x100,wheel_speed,63.22,OK
2026-03-17T16:56:44.522717,0x200,brake_pressure,-1.89,OUT_OF_RANGE
2026-03-17T16:56:44.522812,0x300,accel_pedal,28.59,OK
2026-03-17T16:56:44.535419,0x100,wheel_speed,60.87,OK
2026-03-17T16:56:44.535464,0x200,brake_pressure,0.89,OK
2026-03-17T16:56:44.535480,0x300,accel_pedal,31.05,OK
2026-03-17T16:56:44.546530,0x100,wheel_speed,59.06,OK
2026-03-17T16:56:44.546586,0x200,brake_pressure,0.78,OK
2026-03-17T16:56:44.546616,0x300,accel_pedal,32.14,OK
2026-03-17T16:56:44.559289,0x100,wheel_speed,63.35,OK
2026-03-17T16:56:44.559328,0x200,brake_pressure,1.07,OK
2026-03-17T16:56:44.559348,0x300,accel_pedal,29.39,OK
2026-03-17T16:56:44.572212,0x100,wheel_speed,55.25,OK
2026-03-17T16:56:44.572257,0x200,brake_pressure,0.4,OK
2026-03-17T16:56:44.572289,0x300,accel_pedal,29.74,OK
2026-03-17T16:56:44.585058,0x100,wheel_speed,57.7,OK
2026-03-17T16:56:44.585117,0x200,brake_pressure,-1.23,OUT_OF_RANGE
2026-03-17T16:56:44.585235,0x300,accel_pedal,28.58,OK
2026-03-17T16:56:44.597928,0x100,wheel_speed,60.54,OK
2026-03-17T16:56:44.597981,0x200,brake_pressure,-0.86,OUT_OF_RANGE
2026-03-17T16:56:44.598085,0x300,accel_pedal,28.7,OK
2026-03-17T16:56:44.610668,0x100,wheel_speed,56.46,OK
2026-03-17T16:56:44.610720,0x200,brake_pressure,1.31,OK
2026-03-17T16:56:44.610742,0x300,accel_pedal,29.3,OK
2026-03-17T16:56:44.623312,0x100,wheel_speed,57.66,OK
2026-03-17T16:56:44.623343,0x200,brake_pressure,-1.65,OUT_OF_RANGE
2026-03-17T16:56:44.623417,0x300,accel_pedal,32.18,OK
2026-03-17T16:56:44.636112,0x100,wheel_speed,60.08,OK
2026-03-17T16:56:44.636164,0x200,brake_pressure,-1.46,OUT_OF_RANGE
2026-03-17T16:56:44.636249,0x300,accel_pedal,32.56,OK
2026-03-17T16:56:44.648945,0x100,wheel_speed,57.9,OK
2026-03-17T16:56:44.648996,0x200,brake_pressure,1.38,OK
2026-03-17T16:56:44.649016,0x300,accel_pedal,31.53,OK
2026-03-17T16:56:44.660184,0x100,wheel_speed,59.54,OK
2026-03-17T16:56:44.660232,0x200,brake_pressure,-0.35,OUT_OF_RANGE
2026-03-17T16:56:44.660339,0x300,accel_pedal,29.19,OK
2026-03-17T16:56:44.670885,0x100,wheel_speed,57.14,OK
2026-03-17T16:56:44.670932,0x200,brake_pressure,1.05,OK
2026-03-17T16:56:44.670945,0x300,accel_pedal,32.52,OK
2026-03-17T16:56:44.683687,0x100,wheel_speed,56.21,OK
2026-03-17T16:56:44.683737,0x200,brake_pressure,1.69,OK
2026-03-17T16:56:44.683749,0x300,accel_pedal,30.02,OK
2026-03-17T16:56:44.696467,0x100,wheel_speed,57.6,OK
2026-03-17T16:56:44.696509,0x200,brake_pressure,-0.87,OUT_OF_RANGE
2026-03-17T16:56:44.696618,0x300,accel_pedal,31.43,OK
2026-03-17T16:56:44.707200,0x100,wheel_speed,62.37,OK
2026-03-17T16:56:44.707241,0x200,brake_pressure,-0.1,OUT_OF_RANGE
2026-03-17T16:56:44.707310,0x300,accel_pedal,31.27,OK
2026-03-17T16:56:44.719903,0x100,wheel_speed,59.39,OK
2026-03-17T16:56:44.719934,0x200,brake_pressure,0.5,OK
2026-03-17T16:56:44.719945,0x300,accel_pedal,32.53,OK
2026-03-17T16:56:44.732704,0x100,wheel_speed,56.63,OK
2026-03-17T16:56:44.732753,0x200,brake_pressure,1.6,OK
2026-03-17T16:56:44.732773,0x300,accel_pedal,32.84,OK
2026-03-17T16:56:44.745475,0x100,wheel_speed,58.11,OK
2026-03-17T16:56:44.745524,0x200,brake_pressure,1.3,OK
2026-03-17T16:56:44.745545,0x300,accel_pedal,32.38,OK
2026-03-17T16:56:44.756615,0x100,wheel_speed,62.01,OK
2026-03-17T16:56:44.756646,0x200,brake_pressure,1.17,OK
2026-03-17T16:56:44.756656,0x300,accel_pedal,29.99,OK
2026-03-17T16:56:44.768014,0x100,wheel_speed,58.77,OK
2026-03-17T16:56:44.768066,0x200,brake_pressure,0.24,OK
2026-03-17T16:56:44.768087,0x300,accel_pedal,31.75,OK
2026-03-17T16:56:44.780839,0x100,wheel_speed,55.99,OK
2026-03-17T16:56:44.780898,0x200,brake_pressure,1.12,OK
2026-03-17T16:56:44.780921,0x300,accel_pedal,27.19,OK
2026-03-17T16:56:44.793542,0x100,wheel_speed,61.44,OK
2026-03-17T16:56:44.793590,0x200,brake_pressure,1.59,OK
2026-03-17T16:56:44.793612,0x300,accel_pedal,32.04,OK
2026-03-17T16:56:44.806285,0x100,wheel_speed,59.99,OK
2026-03-17T16:56:44.806322,0x200,brake_pressure,-1.1,OUT_OF_RANGE
2026-03-17T16:56:44.806435,0x300,accel_pedal,30.52,OK
2026-03-17T16:56:44.819049,0x100,wheel_speed,56.69,OK
2026-03-17T16:56:44.819093,0x200,brake_pressure,-1.04,OUT_OF_RANGE
2026-03-17T16:56:44.819188,0x300,accel_pedal,30.68,OK
2026-03-17T16:56:44.831843,0x100,wheel_speed,56.18,OK
2026-03-17T16:56:44.831887,0x200,brake_pressure,-1.85,OUT_OF_RANGE
2026-03-17T16:56:44.831984,0x300,accel_pedal,28.8,OK
2026-03-17T16:56:44.844585,0x100,wheel_speed,56.81,OK
2026-03-17T16:56:44.844625,0x200,brake_pressure,0.19,OK
2026-03-17T16:56:44.844644,0x300,accel_pedal,27.39,OK
2026-03-17T16:56:44.857351,0x100,wheel_speed,60.07,OK
2026-03-17T16:56:44.857392,0x200,brake_pressure,1.57,OK
2026-03-17T16:56:44.857402,0x300,accel_pedal,32.67,OK
2026-03-17T16:56:44.869011,0x100,wheel_speed,60.79,OK
2026-03-17T16:56:44.869054,0x200,brake_pressure,-0.5,OUT_OF_RANGE
2026-03-17T16:56:44.869142,0x300,accel_pedal,29.8,OK
2026-03-17T16:56:44.881862,0x100,wheel_speed,56.86,OK
2026-03-17T16:56:44.881919,0x200,brake_pressure,1.81,OK
2026-03-17T16:56:44.881941,0x300,accel_pedal,30.46,OK
2026-03-17T16:56:44.893479,0x100,wheel_speed,56.98,OK
2026-03-17T16:56:44.893528,0x200,brake_pressure,-0.13,OUT_OF_RANGE
2026-03-17T16:56:44.893641,0x300,accel_pedal,29.72,OK
2026-03-17T16:56:44.906337,0x100,wheel_speed,63.97,OK
2026-03-17T16:56:44.906392,0x200,brake_pressure,-0.15,OUT_OF_RANGE
2026-03-17T16:56:44.906502,0x300,accel_pedal,28.5,OK
2026-03-17T16:56:44.918298,0x100,wheel_speed,61.53,OK
2026-03-17T16:56:44.918344,0x200,brake_pressure,0.46,OK
2026-03-17T16:56:44.918358,0x300,accel_pedal,32.91,OK
2026-03-17T16:56:44.931155,0x100,wheel_speed,58.6,OK
2026-03-17T16:56:44.931215,0x200,brake_pressure,-0.17,OUT_OF_RANGE
2026-03-17T16:56:44.931321,0x300,accel_pedal,27.44,OK
2026-03-17T16:56:44.943600,0x100,wheel_speed,56.21,OK
2026-03-17T16:56:44.943671,0x200,brake_pressure,0.57,OK
2026-03-17T16:56:44.943694,0x300,accel_pedal,27.66,OK
2026-03-17T16:56:44.956329,0x100,wheel_speed,64.07,OK
2026-03-17T16:56:44.956373,0x200,brake_pressure,-1.98,OUT_OF_RANGE
2026-03-17T16:56:44.956460,0x300,accel_pedal,32.38,OK
2026-03-17T16:56:44.968968,0x100,wheel_speed,57.02,OK
2026-03-17T16:56:44.969010,0x200,brake_pressure,1.27,OK
2026-03-17T16:56:44.969022,0x300,accel_pedal,27.45,OK
2026-03-17T16:56:44.980106,0x100,wheel_speed,64.48,OK
2026-03-17T16:56:44.980156,0x200,brake_pressure,-1.29,OUT_OF_RANGE
2026-03-17T16:56:44.980260,0x300,accel_pedal,28.72,OK
2026-03-17T16:56:44.991388,0x100,wheel_speed,55.0,OK
2026-03-17T16:56:44.991430,0x200,brake_pressure,-1.38,OUT_OF_RANGE
2026-03-17T16:56:44.991534,0x300,accel_pedal,28.34,OK
2026-03-17T16:56:45.002378,0x100,wheel_speed,64.59,OK
2026-03-17T16:56:45.002433,0x200,brake_pressure,-0.07,OUT_OF_RANGE
2026-03-17T16:56:45.002528,0x300,accel_pedal,28.14,OK
2026-03-17T16:56:45.015265,0x100,wheel_speed,55.42,OK
2026-03-17T16:56:45.015329,0x200,brake_pressure,0.29,OK
2026-03-17T16:56:45.015351,0x300,accel_pedal,27.21,OK
2026-03-17T16:56:45.028054,0x100,wheel_speed,61.87,OK
2026-03-17T16:56:45.028103,0x200,brake_pressure,-1.59,OUT_OF_RANGE
2026-03-17T16:56:45.028221,0x300,accel_pedal,32.69,OK
2026-03-17T16:56:45.039952,0x100,wheel_speed,55.8,OK
2026-03-17T16:56:45.039987,0x200,brake_pressure,1.45,OK
2026-03-17T16:56:45.039998,0x300,accel_pedal,32.63,OK
2026-03-17T16:56:45.051361,0x100,wheel_speed,58.5,OK
2026-03-17T16:56:45.051420,0x200,brake_pressure,-1.83,OUT_OF_RANGE
2026-03-17T16:56:45.051502,0x300,accel_pedal,27.62,OK
2026-03-17T16:56:45.064220,0x100,wheel_speed,61.7,OK
2026-03-17T16:56:45.064285,0x200,brake_pressure,0.47,OK
2026-03-17T16:56:45.064303,0x300,accel_pedal,31.76,OK
2026-03-17T16:56:45.077003,0x100,wheel_speed,58.79,OK
2026-03-17T16:56:45.077048,0x200,brake_pressure,-1.43,OUT_OF_RANGE
2026-03-17T16:56:45.077128,0x300,accel_pedal,28.82,OK
2026-03-17T16:56:45.089795,0x100,wheel_speed,61.68,OK
2026-03-17T16:56:45.089852,0x200,brake_pressure,-1.95,OUT_OF_RANGE
2026-03-17T16:56:45.089955,0x300,accel_pedal,29.27,OK
2026-03-17T16:56:45.102320,0x100,wheel_speed,64.21,OK
2026-03-17T16:56:45.102367,0x200,brake_pressure,-1.41,OUT_OF_RANGE
2026-03-17T16:56:45.102452,0x300,accel_pedal,30.38,OK
2026-03-17T16:56:45.115049,0x100,wheel_speed,60.7,OK
2026-03-17T16:56:45.115090,0x200,brake_pressure,-1.3,OUT_OF_RANGE
2026-03-17T16:56:45.115173,0x300,accel_pedal,28.85,OK
2026-03-17T16:56:45.127697,0x100,wheel_speed,56.87,OK
2026-03-17T16:56:45.127725,0x200,brake_pressure,0.32,OK
2026-03-17T16:56:45.127735,0x300,accel_pedal,32.27,OK
2026-03-17T16:56:45.140543,0x100,wheel_speed,61.07,OK
2026-03-17T16:56:45.140598,0x200,brake_pressure,-0.3,OUT_OF_RANGE
2026-03-17T16:56:45.140709,0x300,accel_pedal,30.09,OK
2026-03-17T16:56:45.151989,0x100,wheel_speed,57.29,OK
2026-03-17T16:56:45.152036,0x200,brake_pressure,1.52,OK
2026-03-17T16:56:45.152053,0x300,accel_pedal,27.2,OK
2026-03-17T16:56:45.164476,0x100,wheel_speed,58.24,OK
2026-03-17T16:56:45.164525,0x200,brake_pressure,0.63,OK
2026-03-17T16:56:45.164534,0x300,accel_pedal,29.06,OK
2026-03-17T16:56:45.174982,0x100,wheel_speed,62.76,OK
2026-03-17T16:56:45.175010,0x200,brake_pressure,-1.95,OUT_OF_RANGE
2026-03-17T16:56:45.175072,0x300,accel_pedal,32.28,OK
2026-03-17T16:56:45.185569,0x100,wheel_speed,59.49,OK
2026-03-17T16:56:45.185611,0x200,brake_pressure,-0.88,OUT_OF_RANGE
2026-03-17T16:56:45.185693,0x300,accel_pedal,28.95,OK
2026-03-17T16:56:45.198298,0x100,wheel_speed,60.23,OK
2026-03-17T16:56:45.198339,0x200,brake_pressure,-1.54,OUT_OF_RANGE
2026-03-17T16:56:45.198418,0x300,accel_pedal,31.24,OK
2026-03-17T16:56:45.209965,0x100,wheel_speed,61.9,OK
2026-03-17T16:56:45.209989,0x200,brake_pressure,-1.63,OUT_OF_RANGE
2026-03-17T16:56:45.210037,0x300,accel_pedal,29.16,OK
2026-03-17T16:56:45.222849,0x100,wheel_speed,61.86,OK
2026-03-17T16:56:45.222906,0x200,brake_pressure,0.19,OK
2026-03-17T16:56:45.222928,0x300,accel_pedal,30.19,OK
2026-03-17T16:56:45.235584,0x100,wheel_speed,64.36,OK
2026-03-17T16:56:45.235624,0x200,brake_pressure,0.85,OK
2026-03-17T16:56:45.235640,0x300,accel_pedal,32.65,OK
2026-03-17T16:56:45.248191,0x100,wheel_speed,60.88,OK
2026-03-17T16:56:45.248215,0x200,brake_pressure,-0.71,OUT_OF_RANGE
2026-03-17T16:56:45.248282,0x300,accel_pedal,32.37,OK
2026-03-17T16:56:45.261033,0x100,wheel_speed,62.68,OK
2026-03-17T16:56:45.261084,0x200,brake_pressure,0.63,OK
2026-03-17T16:56:45.261105,0x300,accel_pedal,27.24,OK
2026-03-17T16:56:45.273932,0x100,wheel_speed,61.36,OK
2026-03-17T16:56:45.273990,0x200,brake_pressure,-1.1,OUT_OF_RANGE
2026-03-17T16:56:45.274107,0x300,accel_pedal,32.84,OK
2026-03-17T16:56:45.285590,0x100,wheel_speed,57.38,OK
2026-03-17T16:56:45.285626,0x200,brake_pressure,1.21,OK
2026-03-17T16:56:45.285645,0x300,accel_pedal,28.99,OK
2026-03-17T16:56:45.298386,0x100,wheel_speed,59.44,OK
2026-03-17T16:56:45.298455,0x200,brake_pressure,1.23,OK
2026-03-17T16:56:45.298481,0x300,accel_pedal,32.32,OK
2026-03-17T16:56:45.309596,0x100,wheel_speed,62.1,OK
2026-03-17T16:56:45.309639,0x200,brake_pressure,-0.92,OUT_OF_RANGE
2026-03-17T16:56:45.309768,0x300,accel_pedal,28.56,OK
